Amount,Date,Client,Registrant,Purpose,To Subcontractor,Source,Record ID
1000.00,2011-05-30,Russian Federation,Ketchum Inc.,USRBC,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109081
231.30,2011-05-30,Russian Federation,Ketchum Inc.,Xerox Charges,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109082
492.19,2011-05-30,The Government of the Kingdom of Saudi Arabia,Ketchum Inc.,Database,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109083
1325.12,2011-05-30,The Government of the Kingdom of Saudi Arabia,Ketchum Inc.,Telephone and Network,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109084
162.25,2011-05-30,The Government of the Kingdom of Saudi Arabia,Ketchum Inc.,Copy Center,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109085
130.40,2011-05-30,The Government of the Kingdom of Saudi Arabia,Ketchum Inc.,Travel misc. expense,,http://www.fara.gov/docs/5758-Supplemental-Statement-20110801-16.pdf,109086
194047.67,11/30/12*,Gazprom Export,Ketchum Inc.,,,http://www.fara.gov/docs/5758-Supplemental-Statement-20130225-19.pdf,110776
80838.48,11/30/12*,Russian Federation,Ketchum Inc.,,,http://www.fara.gov/docs/5758-Supplemental-Statement-20130225-19.pdf,110777
12200.00,2012-11-01,Province of Quebec,McKenna Long & Aldridge LLP,"Salaries in regard to consultations $12,200.00 for Province of Quebec",,http://www.fara.gov/docs/5772-Supplemental-Statement-20130521-16.pdf,110811
305.00,2012-11-01,Province of Quebec,McKenna Long & Aldridge LLP,Office Expense - Reimbursement for FARA filing fee,,http://www.fara.gov/docs/5772-Supplemental-Statement-20130521-16.pdf,110812
338117.04,04/30/12*,Republic of Kenya,"Chlopak, Leonard, Schechter and Associates",,,http://www.fara.gov/docs/5774-Supplemental-Statement-20120531-13.pdf,111450
4703.00,01/31/13*,Government of Bermuda,"Darlene Richeson & Associates, LLC","Transportation, phone, copying, pkg, FARA fee, meals",,http://www.fara.gov/docs/5786-Supplemental-Statement-20130301-12.pdf,111386
1008.39,07/31/13*,Government of Bermuda,"Darlene Richeson & Associates, LLC",,,http://www.fara.gov/docs/5786-Supplemental-Statement-20130405-13.pdf,111040
1300.00,01/31/13*,Minister of State for Presidential Affairs Office of the President of Liberia,KRL International LLC,Visiting various agencies in support of mission of Liberia.,,http://www.fara.gov/docs/5788-Supplemental-Statement-20130220-13.pdf,111335
1500.00,01/31/13*,Minister of State for Presidential Affairs Office of the President of Liberia,KRL International LLC,Support of Liberian officials during internal meetings with client.,,http://www.fara.gov/docs/5788-Supplemental-Statement-20130220-13.pdf,111336
1828.50,2012-04-15,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC","Dues, subscriptions, publications",,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111435
756.90,2012-05-24,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",Senate briefing catering,,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111436
599.00,2012-05-24,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC","Dues, subscriptions, publications",,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111437
634.25,2012-06-23,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",House briefing catering,,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111438
634.25,2012-06-23,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",House briefing catering,,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111439
4926.00,12/31/12*,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",,,http://www.fara.gov/docs/5817-Supplemental-Statement-20130128-12.pdf,110606
4805.00,04/30/13*,Enterprise Estonia,Enterprise Estonia in San Jose,,,http://www.fara.gov/docs/5833-Supplemental-Statement-20130517-13.pdf,110894
4805.00,04/30/13*,Enterprise Estonia,Enterprise Estonia in San Jose,,,http://www.fara.gov/docs/5833-Supplemental-Statement-20130517-13.pdf,110895
600686.00,11/30/12*,Flanders Tourism Board,"Tourist Office for Flanders, Belgium",,,http://www.fara.gov/docs/5840-Supplemental-Statement-20121231-11.pdf,111441
1009.26,02/28/13*,Embassy of the Republic of Korea to the United States,Covington & Burling LLP,,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130329-10.pdf,110402
305.00,02/28/13*,Government of Spain,Covington & Burling LLP,,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130329-10.pdf,110403
12678.00,02/28/13*,The Italian Government And/or Political Party Under Thereof,Amato Libero Berard,Italian culture,,http://www.fara.gov/docs/5853-Supplemental-Statement-20130513-11.pdf,110938
175.96,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Shipping,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109649
30161.75,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Supplies,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109650
67.50,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Postage,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109651
2323.59,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Meals,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109652
286.62,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Legal research,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109653
2404.56,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Entertainment/ Event charges,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109654
4194.28,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Travel/Cabs,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109655
105.80,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Gifts,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109656
10.34,2012-11-01,Government of Colombia,The Fratelli Group,office expenses,,http://www.fara.gov/docs/5867-Supplemental-Statement-20130131-10.pdf,109735
27.00,2012-11-08,Government of Colombia,The Fratelli Group,Taxi,,http://www.fara.gov/docs/5867-Supplemental-Statement-20130131-10.pdf,109736
305.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",fara filing,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110398
22.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",taxi,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110399
20.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",taxi,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110400
20.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",taxi,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110401
156527.00,2012-07-01,Ministry of Tourism St. Vincent & The Grenadines,"Spring, O'Brien & Co., Inc.",,,http://www.fara.gov/docs/5872-Supplemental-Statement-20130128-8.pdf,110560
357899.99,2012-07-01,Tourism Promotion of Chile,"Spring, O'Brien & Co., Inc.",,,http://www.fara.gov/docs/5872-Supplemental-Statement-20130128-8.pdf,110561
5778266.00,05/22/13*,Govt. of India Ministry of Tourism,India Tourism,"Travel, rent, expenses",,http://www.fara.gov/docs/5873-Supplemental-Statement-20130522-11.pdf,110795
3523701.00,05/22/13*,Govt. of India Ministry of Tourism,India Tourism,"salary, medical",,http://www.fara.gov/docs/5873-Supplemental-Statement-20130522-11.pdf,110796
32877671.00,05/22/13*,Govt. of India Ministry of Tourism,India Tourism,tourist promotion,,http://www.fara.gov/docs/5873-Supplemental-Statement-20130522-11.pdf,110797
237.83,01/31/13*,Government of Georgia,"Gephardt Group Government Affairs, LLC",,,http://www.fara.gov/docs/5874-Supplemental-Statement-20130228-9.pdf,110738
80.00,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,"Gephardt Group Government Affairs, LLC",,,http://www.fara.gov/docs/5874-Supplemental-Statement-20130228-9.pdf,110739
358854.42,01/31/13*,Government of Turkey,"Gephardt Group Government Affairs, LLC",,,http://www.fara.gov/docs/5874-Supplemental-Statement-20130228-9.pdf,110740
63575.22,12/31/12*,The China-US Exchange Foundation,BLJ Worldwide LTD (Brown Lloyd James),,,http://www.fara.gov/docs/5875-Supplemental-Statement-20130207-16.pdf,111010
35184.27,12/31/12*,The Shafallah Center for Children with Special Needs ,BLJ Worldwide LTD (Brown Lloyd James),,,http://www.fara.gov/docs/5875-Supplemental-Statement-20130207-16.pdf,111011
260482.00,04/30/13*,Embassy of the Republic of Serbia,30 Point Strategies,Consultant Fees,,http://www.fara.gov/docs/5884-Supplemental-Statement-20130530-10.pdf,110297
45000.00,04/30/13*,Embassy of the Republic of Turkey,30 Point Strategies,Consultant Fees,,http://www.fara.gov/docs/5884-Supplemental-Statement-20130530-10.pdf,110298
5923.83,05/31/13*,Oromo Liberation Front (OLF),Oromo Liberation Front - USA,operating expenses,,http://www.fara.gov/docs/5888-Supplemental-Statement-20130529-11.pdf,110391
543.00,2012-12-31,Oromo Liberation Front (OLF),Oromo Liberation Front Foreign Relations Office In,,,http://www.fara.gov/docs/5895-Supplemental-Statement-20130128-10.pdf,110562
3201.49,12/31/12*,Government of the Kingdom of Morocco,"LeClairRyan, A Professional Corporation",,,http://www.fara.gov/docs/5901-Supplemental-Statement-20130129-9.pdf,110438
107620.00,12/31/12*,Government Of Montenegro Ministry Of Foreign Affairs,Paige E Reffe,,,http://www.fara.gov/docs/5902-Supplemental-Statement-20130201-8.pdf,111389
30000.00,08/31/12*,Moroccan American Center for Policy,Vision Americas L.L.C.,,,http://www.fara.gov/docs/5907-Supplemental-Statement-20130116-8.pdf,110898
1796.01,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,"Park Strategies, LLC",,,http://www.fara.gov/docs/5908-Supplemental-Statement-20130301-9.pdf,111390
68750.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Website expenses,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111280
2647.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Website hosting expense,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111281
10000.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Audit fees,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111282
273.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Bank/Credit cards service charge,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111283
305.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Registration fees,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111284
305.00,10/17/13*,Turkish Ministry of Foreign Affairs,"Public Strategies, Inc.",,,http://www.fara.gov/docs/5913-Supplemental-Statement-20111101-5.pdf,109462
1507.50,03/31/13*,Embassy of the Republic of Turkey,Caspian Group LLC,Cabs,,http://www.fara.gov/docs/5915-Supplemental-Statement-20130504-9.pdf,111049
532.40,2010-11-11,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Airfare,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109587
139.52,2010-11-12,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Hotels,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109588
139.52,2010-11-12,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Hotels,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109589
215.52,2010-11-16,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Meal,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109590
48.90,2010-11-16,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Parking,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109591
400.00,2010-11-17,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Steven Bornstein- Design of Brochure,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109592
272.49,2010-11-17,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",ASU lunch,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109593
750.00,2010-11-17,The Consulate General of the Republic of Azerbaijan,"Tool Shed Group, LLC",Wende Museum rental fee,,http://www.fara.gov/docs/5916-Supplemental-Statement-20110501-4.pdf,109594
30375.00,2013-01-31,The Government of United Mexican States,Gregory J Kuykendall,,"Brownstein Hyatt Farber Schreck, LLP",http://www.fara.gov/docs/5917-Supplemental-Statement-20130506-8.pdf,111019
30719.20,03/31/13*,The Government of United Mexican States,Gregory J Kuykendall,,"The Raben Group, LLC",http://www.fara.gov/docs/5917-Supplemental-Statement-20130506-8.pdf,111020
133.48,12/31/12*,The Government of Albania,"Podesta Group, Inc.",courier,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110119
305.00,12/31/12*,The Government of Albania,"Podesta Group, Inc.",FARA,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110120
378.30,12/31/12*,The Government of Albania,"Podesta Group, Inc.",Meals,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110121
68.00,12/31/12*,The Government of Albania,"Podesta Group, Inc.",Parking,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110122
0.50,12/31/12*,The Government of Albania,"Podesta Group, Inc.",Printing,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110123
67.76,12/31/12*,The Government of Albania,"Podesta Group, Inc.",Publications/ Info Services,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110124
37.82,12/31/12*,The Government of Albania,"Podesta Group, Inc.",Telephone,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110125
25866.50,12/31/12*,The Government of Albania,"Podesta Group, Inc.",Travel,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110126
34.34,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",Courier/ Shipping,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110127
305.00,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",FARA,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110128
59.74,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",Meals,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110130
6.00,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",Parking,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110131
6.33,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",Telephone,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110132
540.30,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",Travel,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110133
5.94,12/31/12*,Government of the Republic of Cyprus,"Podesta Group, Inc.",Publications,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110134
305.00,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",FARA,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110135
403.23,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110707
0.25,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110708
279.37,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110709
1081.40,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110710
8242.70,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110711
6.00,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110712
18.67,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110713
14.98,12/31/12*,National Security Council of Georgia,"Podesta Group, Inc.",,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110714
