Amount,Date,Recipient,Registrant,Contributing Lobbyist or PAC,Source,Record ID
1000.00,2013-07-15,"Rep.  Sander Levin, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25822
2000.00,2013-07-15,"Rep.  Patrick Meehan, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25823
1000.00,2013-07-15,"Rep.  Mike Pompeo, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25824
1000.00,2013-07-16,"Rep.  James Lankford, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25825
1000.00,2013-07-16,"MORAN FOR KANSAS, office: Moran, Jerry; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25826
2000.00,2013-07-22,"Rep.  Ed Perlmutter, office: House, agency: Congress; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25827
2000.00,2013-07-29,"Sen.  Kay Hagan, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25828
1000.00,2013-07-30,"Rep.  Chris Collins, office: House, agency: Congress; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25829
1000.00,2013-07-30,"Rep.  John Carney, office: House, agency: Congress; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25830
5000.00,2013-08-12,"Heartland Values PAC, office: Sen. John Thune, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25831
1000.00,2013-08-12,"Sen.  Pat Roberts, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25832
1000.00,2013-08-12,"Sen.  Mike Lee, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25833
1000.00,2013-08-12,"Sen.  Marco Rubio, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25834
5000.00,2013-08-12,"Rep.  Kevin McCarthy, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25835
1000.00,2013-08-12,"PAC to the Future, office: Nancy Pelosi, agency: Leadership PAC; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25836
2000.00,2013-08-21,"Rep.  John Delaney, office: House, agency: Congress; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25837
1000.00,2013-08-21,"Rep.  Scott Garrett, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25838
1000.00,2013-08-26,"Sen.  John Cornyn, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25839
2500.00,2013-08-28,"Rep.  Kay Granger, office: House, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25840
1000.00,2013-08-28,"Sen.  Michael Bennet, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25841
1000.00,2013-08-28,"Sen.  Martin Heinrich, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25842
5000.00,2013-08-28,"Sen.  Lindsey Graham, office: Senate, agency: Congress; ",Covington & Burling LLP,Covington and Burling LLP PAC,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25843
83.34,2013-03-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Martin Gold,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25844
83.34,2013-04-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Martin Gold,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25845
83.34,2013-05-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Martin Gold,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25846
83.34,2013-06-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Martin Gold,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25847
83.34,2013-07-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Martin Gold,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25848
83.34,2013-08-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Martin Gold,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25849
41.67,2013-03-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25850
41.67,2013-04-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25851
41.67,2013-05-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25852
41.67,2013-06-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25853
41.67,2013-07-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25854
41.67,2013-08-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,Alan Larson,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25855
250.00,2013-03-08,"Rep.  Denny Heck, office: House, agency: Congress; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25856
125.00,2013-03-15,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25857
250.00,2013-03-20,"Rep.  Grace Meng, office: House, agency: Congress; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25858
500.00,2013-03-21,"Rep.  Rosa DeLauro, office: House, agency: Congress; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25859
125.00,2013-04-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25860
250.00,2013-04-03,Mike Schneider; ,Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25861
800.00,2013-04-16,"Americans for Responsible Solutions (PAC), agency: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25862
381.00,2013-04-24,"Rep.  Elizabeth Esty, office: House, agency: Congress; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25863
108.00,2013-04-24,"Rep.  Earl Blumenauer, office: House, agency: Congress; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25864
125.00,2013-05-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25865
125.00,2013-06-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25866
125.00,2013-07-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25867
125.00,2013-08-01,"COVINGTON & BURLING LLP PAC, office: PAC; ",Covington & Burling LLP,"McCartin, Muftiah",http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25868
50.00,2013-03-25,"Committee to Elect Curtis Bostic, office: Curtis Bostic, agency: PAC; ",Covington & Burling LLP,Bill Wichterman,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25869
100.00,2013-04-18,"STEVE STOMBRES FOR CITY COUNCIL, office: Non-Federal; ",Covington & Burling LLP,Bill Wichterman,http://www.fara.gov/docs/5852-Supplemental-Statement-20130930-11.pdf,25870
1000.00,2013-03-06,"Rep.  John Boehner, office: House, agency: Congress; ","The Nickles Group, LLC",Nickles Group PAC,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25872
1000.00,2013-03-18,"Sen.  Mitch McConnell, office: Senate, agency: Congress; ","The Nickles Group, LLC",Nickles Group PAC,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25873
500.00,2013-03-19,"Rep.  Edward Royce, office: House, agency: Congress; ","The Nickles Group, LLC",Nickles Group PAC,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25874
15000.00,2013-03-18,"NATIONAL REPUBLICAN SENATORIAL COMMITTEE, office: Party; ","The Nickles Group, LLC",Nickles Group PAC,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25875
1000.00,2013-03-05,"Sen.  Susan Collins, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25876
1000.00,2013-03-14,"Sen.  Pat Roberts, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25877
1000.00,2013-03-14,"Rep.  Tom Cole, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25878
1000.00,2013-03-18,"Sen.  Lamar Alexander, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25879
500.00,2013-04-30,"Invest in a Strong & Secure America (ISSA PAC), office: Rep. Darrell Issa, agency: Leadership PAC; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25880
2500.00,2013-05-14,"Sen.  James Inhofe, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25881
1000.00,2013-05-14,Rounds for Senate; ,"The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25882
500.00,2013-05-14,"Rep.  Michael McCaul, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25883
1500.00,2013-05-14,"Rep.  Paul Ryan, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25884
1000.00,2013-05-14,"Sen.  Ron Johnson, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25885
1000.00,2013-05-14,"Rep.  Fred Upton, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25886
1000.00,2013-05-14,"Sen.  Tim Scott, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25887
1000.00,2013-05-14,"Rep.  Steve Daines, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25888
1000.00,2013-05-14,"Young for Iowa, agency: Senate Candidate; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25889
1000.00,2013-05-14,"Sen.  Susan Collins, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25890
1000.00,2013-05-14,"Sen.  Michael Enzi, office: Senate, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25891
5000.00,2013-05-14,"21st Century Majority Fund, office: Sen. Johnny Isakson, agency: Leadership PAC; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25892
2500.00,2013-07-24,"Rep.  Dave Camp, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25893
1000.00,2013-05-14,"Rep.  Barney Frank, office: House, agency: Congress; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25894
1000.00,2013-05-14,"FRIENDS OF BARBARA COMSTOCK, office: Comstock, Barbara; ","The Nickles Group, LLC",Don Nickles,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25895
500.00,2013-03-05,"Sen.  Susan Collins, office: Senate, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25896
1000.00,2013-03-05,"Rep.  Eric Cantor, office: House, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25897
1000.00,2013-03-05,"NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE, office: Party; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25898
1000.00,2013-04-25,"Sen.  Lamar Alexander, office: Senate, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25899
2600.00,2013-05-14,"Sen.  James Inhofe, office: Senate, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25900
500.00,2013-05-14,"Rep.  Frank Lucas, office: House, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25901
500.00,2013-05-21,"Rep.  Michael McCaul, office: House, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25902
500.00,2013-07-17,"Sen.  Susan Collins, office: Senate, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25903
1000.00,2013-07-17,"Rep.  James Lankford, office: House, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25904
1000.00,2013-07-24,"Rep.  Dave Camp, office: House, agency: Congress; ","The Nickles Group, LLC",Hazen Marshall,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25905
500.00,2013-03-05,"Sen.  Susan Collins, office: Senate, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25906
500.00,2013-03-05,"Sen.  Daniel Coats, office: Senate, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25907
500.00,2013-04-15,"Rep.  Billy Long, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25908
500.00,2013-04-15,"Invest in a Strong & Secure America (ISSA PAC), office: Rep. Darrell Issa, agency: Leadership PAC; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25909
1000.00,2013-04-15,"LONGHORN PAC, office: Rep. Lamar Smith, agency: Leadership PAC; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25910
1000.00,2013-05-14,"Sen.  James Inhofe, office: Senate, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25911
1000.00,2013-05-20,"Sen.  Kelly Ayotte, office: Senate, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25912
500.00,2013-05-20,"Rep.  Michael McCaul, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25913
500.00,2013-05-20,"Rep.  Ron DeSantis, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25914
1000.00,2013-05-22,"Rep.  Bob Goodlatte, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25915
500.00,2013-06-12,"Rep.  Tom Marino, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25916
500.00,2013-06-12,"Rep.  Ted Poe, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25917
500.00,2013-06-12,"David Schwarz for Congress, agency: Congressional Candidate; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25918
250.00,2030-06-13,"Sen.  Patrick Leahy, office: Senate, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25919
500.00,2013-06-12,"Sen.  Mike Lee, office: Senate, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25920
1000.00,2013-06-25,"Rep.  Trent Franks, office: House, agency: Congress; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25921
500.00,2013-06-25,"Young for Iowa, agency: Senate Candidate; ","The Nickles Group, LLC",Cynthia Merifield Tripodi,http://www.fara.gov/docs/6089-Supplemental-Statement-20130930-3.pdf,25922
